212.70	7.729E-18
212.75	7.735E-18
212.80	7.779E-18
212.85	7.723E-18
212.90	7.739E-18
212.95	7.552E-18
213.00	7.487E-18
213.05	7.527E-18
213.10	7.515E-18
213.15	7.261E-18
213.20	7.463E-18
213.25	7.492E-18
213.30	7.393E-18
213.35	7.244E-18
213.40	7.292E-18
213.45	7.165E-18
213.50	7.037E-18
213.55	7.127E-18
213.60	7.046E-18
213.65	7.094E-18
213.70	6.964E-18
213.75	7.015E-18
213.80	6.873E-18
213.85	6.920E-18
213.90	6.832E-18
213.95	6.854E-18
214.00	6.798E-18
214.05	6.762E-18
214.10	6.698E-18
214.15	6.702E-18
214.20	6.766E-18
214.25	6.570E-18
214.30	6.553E-18
214.35	6.490E-18
214.40	6.580E-18
214.45	6.552E-18
214.50	6.522E-18
214.55	6.650E-18
214.60	6.445E-18
214.65	6.526E-18
214.70	6.376E-18
214.75	6.480E-18
214.80	6.371E-18
214.85	6.284E-18
214.90	6.172E-18
214.95	6.287E-18
215.00	6.179E-18
215.05	6.268E-18
215.10	6.022E-18
215.15	6.014E-18
215.20	6.106E-18
215.25	6.028E-18
215.30	5.995E-18
215.35	6.098E-18
215.40	5.983E-18
215.45	5.956E-18
215.50	5.877E-18
215.55	5.995E-18
215.60	5.940E-18
215.65	5.908E-18
215.70	5.957E-18
215.75	5.909E-18
215.80	5.817E-18
215.85	5.758E-18
215.90	5.749E-18
215.95	5.810E-18
216.00	5.715E-18
216.05	5.694E-18
216.10	5.672E-18
216.15	5.631E-18
216.20	5.606E-18
216.25	5.593E-18
216.30	5.451E-18
216.35	5.640E-18
216.40	5.524E-18
216.45	5.471E-18
216.50	5.431E-18
216.55	5.399E-18
216.60	5.413E-18
216.65	5.364E-18
216.70	5.367E-18
216.75	5.163E-18
216.80	5.144E-18
216.85	5.224E-18
216.90	5.047E-18
216.95	5.033E-18
217.00	5.053E-18
217.05	4.975E-18
217.10	5.008E-18
217.15	4.986E-18
217.20	4.847E-18
217.25	4.968E-18
217.30	4.922E-18
217.35	4.912E-18
217.40	4.858E-18
217.45	4.834E-18
217.50	4.799E-18
217.55	4.717E-18
217.60	4.798E-18
217.65	4.649E-18
217.70	4.697E-18
217.75	4.653E-18
217.80	4.547E-18
217.85	4.557E-18
217.90	4.594E-18
217.95	4.423E-18
218.00	4.554E-18
218.05	4.443E-18
218.10	4.346E-18
218.15	4.388E-18
218.20	4.441E-18
218.25	4.420E-18
218.30	4.409E-18
218.35	4.373E-18
218.40	4.215E-18
218.45	4.264E-18
218.50	4.219E-18
218.55	4.190E-18
218.60	4.201E-18
218.65	4.078E-18
218.70	4.119E-18
218.75	4.100E-18
218.80	4.057E-18
218.85	4.137E-18
218.90	4.027E-18
218.95	3.983E-18
219.00	4.066E-18
219.05	3.964E-18
219.10	4.053E-18
219.15	3.981E-18
219.20	3.944E-18
219.25	3.945E-18
219.30	3.947E-18
219.35	3.797E-18
219.40	3.853E-18
219.45	3.838E-18
219.50	3.741E-18
219.55	3.829E-18
219.60	3.808E-18
219.65	3.675E-18
219.70	3.689E-18
219.75	3.768E-18
219.80	3.681E-18
219.85	3.622E-18
219.90	3.712E-18
219.95	3.660E-18
220.00	3.658E-18
220.05	3.603E-18
220.10	3.547E-18
220.15	3.580E-18
220.20	3.489E-18
220.25	3.497E-18
220.30	3.475E-18
220.35	3.454E-18
220.40	3.477E-18
220.45	3.461E-18
220.50	3.427E-18
220.55	3.472E-18
220.60	3.548E-18
220.65	3.377E-18
220.70	3.437E-18
220.75	3.328E-18
220.80	3.363E-18
220.85	3.383E-18
220.90	3.389E-18
220.95	3.377E-18
221.00	3.262E-18
221.05	3.286E-18
221.10	3.252E-18
221.15	3.214E-18
221.20	3.254E-18
221.25	3.233E-18
221.30	3.292E-18
221.35	3.117E-18
221.40	3.168E-18
221.45	3.246E-18
221.50	3.186E-18
221.55	3.178E-18
221.60	3.187E-18
221.65	3.138E-18
221.70	3.149E-18
221.75	3.157E-18
221.80	3.097E-18
221.85	3.011E-18
221.90	3.117E-18
221.95	3.040E-18
222.00	3.033E-18
222.05	2.976E-18
222.10	2.978E-18
222.15	2.893E-18
222.20	2.950E-18
222.25	2.969E-18
222.30	2.934E-18
222.35	2.926E-18
222.40	2.915E-18
222.45	2.838E-18
222.50	2.982E-18
222.55	2.957E-18
222.60	2.778E-18
222.65	2.770E-18
222.70	2.762E-18
222.75	2.791E-18
222.80	2.759E-18
222.85	2.759E-18
222.90	2.703E-18
222.95	2.674E-18
223.00	2.701E-18
223.05	2.642E-18
223.10	2.681E-18
223.15	2.690E-18
223.20	2.724E-18
223.25	2.732E-18
223.30	2.629E-18
223.35	2.698E-18
223.40	2.644E-18
223.45	2.661E-18
223.50	2.583E-18
223.55	2.622E-18
223.60	2.550E-18
223.65	2.506E-18
223.70	2.536E-18
223.75	2.546E-18
223.80	2.540E-18
223.85	2.579E-18
223.90	2.557E-18
223.95	2.426E-18
224.00	2.468E-18
224.05	2.432E-18
224.10	2.512E-18
224.15	2.481E-18
224.20	2.368E-18
224.25	2.447E-18
224.30	2.414E-18
224.35	2.418E-18
224.40	2.470E-18
224.45	2.393E-18
224.50	2.390E-18
224.55	2.400E-18
224.60	2.443E-18
224.65	2.398E-18
224.70	2.374E-18
224.75	2.366E-18
224.80	2.411E-18
224.85	2.374E-18
224.90	2.329E-18
224.95	2.373E-18
225.00	2.298E-18
225.05	2.359E-18
225.10	2.317E-18
225.15	2.336E-18
225.20	2.298E-18
225.25	2.299E-18
225.30	2.272E-18
225.35	2.293E-18
225.40	2.280E-18
225.45	2.312E-18
225.50	2.295E-18
225.55	2.279E-18
225.60	2.229E-18
225.65	2.228E-18
225.70	2.233E-18
225.75	2.202E-18
225.80	2.231E-18
225.85	2.183E-18
225.90	2.225E-18
225.95	2.176E-18
226.00	2.199E-18
226.05	2.141E-18
226.10	2.127E-18
226.15	2.179E-18
226.20	2.097E-18
226.25	2.145E-18
226.30	2.055E-18
226.35	2.057E-18
226.40	2.061E-18
226.45	2.060E-18
226.50	2.027E-18
226.55	2.040E-18
226.60	2.018E-18
226.65	1.983E-18
226.70	2.018E-18
226.75	2.000E-18
226.80	1.968E-18
226.85	1.975E-18
226.90	1.932E-18
226.95	1.943E-18
227.00	1.922E-18
227.05	1.909E-18
227.10	1.901E-18
227.15	1.866E-18
227.20	1.876E-18
227.25	1.889E-18
227.30	1.845E-18
227.35	1.869E-18
227.40	1.832E-18
227.45	1.806E-18
227.50	1.810E-18
227.55	1.797E-18
227.60	1.798E-18
227.65	1.805E-18
227.70	1.823E-18
227.75	1.794E-18
227.80	1.798E-18
227.85	1.777E-18
227.90	1.764E-18
227.95	1.780E-18
228.00	1.751E-18
228.05	1.750E-18
228.10	1.737E-18
228.15	1.704E-18
228.20	1.714E-18
228.25	1.706E-18
228.30	1.698E-18
228.35	1.682E-18
228.40	1.699E-18
228.45	1.671E-18
228.50	1.685E-18
228.55	1.656E-18
228.60	1.652E-18
228.65	1.630E-18
228.70	1.638E-18
228.75	1.651E-18
228.80	1.598E-18
228.85	1.621E-18
228.90	1.614E-18
228.95	1.619E-18
229.00	1.608E-18
229.05	1.588E-18
229.10	1.566E-18
229.15	1.563E-18
229.20	1.549E-18
229.25	1.557E-18
229.30	1.535E-18
229.35	1.553E-18
229.40	1.523E-18
229.45	1.541E-18
229.50	1.539E-18
229.55	1.487E-18
229.60	1.494E-18
229.65	1.521E-18
229.70	1.526E-18
229.75	1.487E-18
229.80	1.507E-18
229.85	1.487E-18
229.90	1.514E-18
229.95	1.483E-18
230.00	1.486E-18
230.05	1.476E-18
230.10	1.468E-18
230.15	1.463E-18
230.20	1.441E-18
230.25	1.450E-18
230.30	1.440E-18
230.35	1.392E-18
230.40	1.422E-18
230.45	1.428E-18
230.50	1.423E-18
230.55	1.439E-18
230.60	1.435E-18
230.65	1.396E-18
230.70	1.403E-18
230.75	1.405E-18
230.80	1.380E-18
230.85	1.397E-18
230.90	1.364E-18
230.95	1.395E-18
231.00	1.379E-18
231.05	1.365E-18
231.10	1.332E-18
231.15	1.367E-18
231.20	1.356E-18
231.25	1.338E-18
231.30	1.327E-18
231.35	1.316E-18
231.40	1.310E-18
231.45	1.310E-18
231.50	1.304E-18
231.55	1.311E-18
231.60	1.299E-18
231.65	1.300E-18
231.70	1.291E-18
231.75	1.305E-18
231.80	1.273E-18
231.85	1.264E-18
231.90	1.270E-18
231.95	1.282E-18
232.00	1.277E-18
232.05	1.252E-18
232.10	1.270E-18
232.15	1.272E-18
232.20	1.256E-18
232.25	1.251E-18
232.30	1.257E-18
232.35	1.260E-18
232.40	1.251E-18
232.45	1.234E-18
232.50	1.256E-18
232.55	1.241E-18
232.60	1.240E-18
232.65	1.215E-18
232.70	1.206E-18
232.75	1.237E-18
232.80	1.234E-18
232.85	1.202E-18
232.90	1.206E-18
232.95	1.195E-18
233.00	1.184E-18
233.05	1.182E-18
233.10	1.164E-18
233.15	1.157E-18
233.20	1.183E-18
233.25	1.170E-18
233.30	1.145E-18
233.35	1.159E-18
233.40	1.161E-18
233.45	1.163E-18
233.50	1.136E-18
233.55	1.148E-18
233.60	1.121E-18
233.65	1.135E-18
233.70	1.129E-18
233.75	1.143E-18
233.80	1.127E-18
233.85	1.137E-18
233.90	1.119E-18
233.95	1.127E-18
234.00	1.122E-18
234.05	1.122E-18
234.10	1.114E-18
